"","Year","rep","Treatment_num","fert","tillage","Treatment_st","Fert_st","Tillage_st","old_plot_num","Plot_Idnum","yield_bu_ac","yield_kg_ha","Crop","Rotation","mach_cost","diesel_gal","diesel_cost","labor_hrs","labor_cost","N_cost","P_cost","K_cost","Fert_cost","Herb_cost","Lime_cost","Total_overhead","Crop_rev","Profit","cum.profit.cont","cum.profit.rot"
"30",1970,2,10,5,2,"AT_NPKwNPK","NPKplusNPKst","Alt","205_2",210,80.8,5071.6,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"31",1970,2,11,1,3,"RT_ctrl","Control","Chisel","201_3",211,50.7,3182.3,"Corn","CC",24.3775754806316,1.239999999,1.77857280979374,0.376764706,4.89649651669924,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"32",1970,2,12,2,3,"RT_N","N_only","Chisel","202_3",212,126.5,7940.1,"Corn","CC",26.0844670863314,1.61142857,2.31132503374043,0.489705882,6.36429874463912,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"33",1970,2,13,3,3,"RT_NwNPK","NplusNPKst","Chisel","203_3",213,70.3,4412.6,"Corn","CC",26.0844670863314,1.61142857,2.31132503374043,0.489705882,6.36429874463912,NA,33.0187134502924,8.41977192982456,NA,0,Inf,NA,NA,NA,0,0
"34",1970,2,14,4,3,"RT_NPK","NPK","Chisel","204_3",214,82.1,5153.2,"Corn","CC",27.7913586920312,1.982857141,2.84407725768712,0.602647058,7.83210097257901,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"35",1970,2,15,5,3,"RT_NPKwNPK","NPKplusNPKst","Chisel","205_3",215,117.6,7381.5,"Corn","CC",27.7913586920312,1.982857141,2.84407725768712,0.602647058,7.83210097257901,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"36",1970,2,16,1,4,"NT_ctrl","Control","No_till","201_4",216,78.6,4933.5,"Corn","CC",1.83869790729825,0.162857143,0.233591360204905,0.05,0.649808280701754,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"37",1970,2,17,2,4,"NT_N","N_only","No_till","202_4",217,70.7,4437.7,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"38",1970,2,18,3,4,"NT_NwNPK","NplusNPKst","No_till","203_4",218,84.5,5303.9,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,33.0187134502924,8.41977192982456,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"39",1970,2,19,4,4,"NT_NPK","NPK","No_till","204_4",219,74.7,4688.7,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"40",1970,2,20,5,4,"NT_NPKwNPK","NPKplusNPKst","No_till","205_4",220,87.4,5485.9,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"41",1970,3,1,1,1,"CT_ctrl","Control","Conv","301_1",301,73.7,4626,"Corn","CC",24.7861750155867,1.33,1.90766277333333,0.434411765,5.64568724262529,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"42",1970,3,2,2,1,"CT_N","N_only","Conv","302_1",302,88.5,5554.9,"Corn","CC",26.4930666212865,1.701428571,2.44041499728002,0.547352941,7.11348947056518,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"43",1970,3,3,3,1,"CT_NwNPK","NplusNPKst","Conv","303_1",303,101,6339.5,"Corn","CC",26.4930666212865,1.701428571,2.44041499728002,0.547352941,7.11348947056518,NA,33.0187134502924,8.41977192982456,NA,0,Inf,NA,NA,NA,0,0
"44",1970,3,4,4,1,"CT_NPK","NPK","Conv","304_1",304,88.7,5567.5,"Corn","CC",28.1999582269864,2.072857142,2.97316722122671,0.660294117,8.58129169850506,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"45",1970,3,5,5,1,"CT_NPKwNPK","NPKplusNPKst","Conv","305_1",305,76.4,4795.4,"Corn","CC",28.1999582269864,2.072857142,2.97316722122671,0.660294117,8.58129169850506,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"46",1970,3,6,1,2,"AT_ctrl","Control","Alt","301_2",306,56.7,3558.9,"Corn","CC",1.83869790729825,0.162857143,0.233591360204905,0.05,0.649808280701754,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"47",1970,3,7,2,2,"AT_N","N_only","Alt","302_2",307,79.7,5002.6,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"48",1970,3,8,3,2,"AT_NwNPK","NplusNPKst","Alt","303_2",308,76.4,4795.4,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,33.0187134502924,8.41977192982456,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"49",1970,3,9,4,2,"AT_NPK","NPK","Alt","304_2",309,77.6,4870.8,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"50",1970,3,10,5,2,"AT_NPKwNPK","NPKplusNPKst","Alt","305_2",310,107.6,6753.8,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"51",1970,3,11,1,3,"RT_ctrl","Control","Chisel","301_3",311,46.8,2937.5,"Corn","CC",24.3775754806316,1.239999999,1.77857280979374,0.376764706,4.89649651669924,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"52",1970,3,12,2,3,"RT_N","N_only","Chisel","302_3",312,86.6,5435.7,"Corn","CC",26.0844670863314,1.61142857,2.31132503374043,0.489705882,6.36429874463912,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"53",1970,3,13,3,3,"RT_NwNPK","NplusNPKst","Chisel","303_3",313,64,4017.1,"Corn","CC",26.0844670863314,1.61142857,2.31132503374043,0.489705882,6.36429874463912,NA,33.0187134502924,8.41977192982456,NA,0,Inf,NA,NA,NA,0,0
"54",1970,3,14,4,3,"RT_NPK","NPK","Chisel","304_3",314,84.3,5291.3,"Corn","CC",27.7913586920312,1.982857141,2.84407725768712,0.602647058,7.83210097257901,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"55",1970,3,15,5,3,"RT_NPKwNPK","NPKplusNPKst","Chisel","305_3",315,86.3,5416.8,"Corn","CC",27.7913586920312,1.982857141,2.84407725768712,0.602647058,7.83210097257901,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"56",1970,3,16,1,4,"NT_ctrl","Control","No_till","301_4",316,68.4,4293.3,"Corn","CC",1.83869790729825,0.162857143,0.233591360204905,0.05,0.649808280701754,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"57",1970,3,17,2,4,"NT_N","N_only","No_till","302_4",317,63.3,3973.2,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"58",1970,3,18,3,4,"NT_NwNPK","NplusNPKst","No_till","303_4",318,67.1,4211.7,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,33.0187134502924,8.41977192982456,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"59",1970,3,19,4,4,"NT_NPK","NPK","No_till","304_4",319,111.3,6986,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"60",1970,3,20,5,4,"NT_NPKwNPK","NPKplusNPKst","No_till","305_4",320,107.2,6728.7,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"61",1970,4,1,1,1,"CT_ctrl","Control","Conv","401_1",401,47.1,2956.4,"Corn","CC",24.7861750155867,1.33,1.90766277333333,0.434411765,5.64568724262529,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"62",1970,4,2,2,1,"CT_N","N_only","Conv","402_1",402,77.9,4889.6,"Corn","CC",26.4930666212865,1.701428571,2.44041499728002,0.547352941,7.11348947056518,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"63",1970,4,3,3,1,"CT_NwNPK","NplusNPKst","Conv","403_1",403,117.7,7387.7,"Corn","CC",26.4930666212865,1.701428571,2.44041499728002,0.547352941,7.11348947056518,NA,33.0187134502924,8.41977192982456,NA,0,Inf,NA,NA,NA,0,0
"64",1970,4,4,4,1,"CT_NPK","NPK","Conv","404_1",404,84.6,5310.1,"Corn","CC",28.1999582269864,2.072857142,2.97316722122671,0.660294117,8.58129169850506,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
